DISTRICT_NAME	AMPHUR_NAME
กาเกาะ   	เมืองสุรินทร์   
ชุมพลบุรี   	ชุมพลบุรี   
นาหนองไผ่   	ชุมพลบุรี   
ไพรขลา   	ชุมพลบุรี   
ศรีณรงค์   	ชุมพลบุรี   
ยะวึก   	ชุมพลบุรี   
เมืองบัว   	ชุมพลบุรี   
สระขุด   	ชุมพลบุรี   
กระเบื้อง   	ชุมพลบุรี   
หนองเรือ   	ชุมพลบุรี   
ท่าตูม   	ท่าตูม   
กระโพ   	ท่าตูม   
พรมเทพ   	ท่าตูม   
โพนครก   	ท่าตูม   
เมืองแก   	ท่าตูม   
บะ   	ท่าตูม   
หนองบัว   	ท่าตูม   
บัวโคก   	ท่าตูม   
หนองเมธี   	ท่าตูม   
ทุ่งกุลา   	ท่าตูม   
จอมพระ   	จอมพระ   
เมืองลีง   	จอมพระ   
กระหาด   	จอมพระ   
บุแกรง   	จอมพระ   
หนองสนิท   	จอมพระ   
บ้านผือ   	จอมพระ   
ลุ่มระวี   	จอมพระ   
ชุมแสง   	จอมพระ   
เป็นสุข   	จอมพระ   
กังแอน   	ปราสาท   
ทมอ   	ปราสาท   
ไพล   	ปราสาท   
ปรือ   	ปราสาท   
ทุ่งมน   	ปราสาท   
ตาเบา   	ปราสาท   
หนองใหญ่   	ปราสาท   
โคกยาง   	ปราสาท   
โคกสะอาด   	ปราสาท   
บ้านไทร   	ปราสาท   
โชคนาสาม   	ปราสาท   
เชื้อเพลิง   	ปราสาท   
ปราสาททนง   	ปราสาท   
ตานี   	ปราสาท   
บ้านพลวง   	ปราสาท   
กันตวจระมวล   	ปราสาท   
สมุด   	ปราสาท   
ประทัดบุ   	ปราสาท   
*ด่าน   	ปราสาท   
*คูตัน   	ปราสาท   
*โคกกลาง   	ปราสาท   
*บักได   	ปราสาท   
*กาบเชิง   	ปราสาท   
กาบเชิง   	กาบเชิง   
*บักได   	กาบเชิง   
*โคกกลาง   	กาบเชิง   
คูตัน   	กาบเชิง   
ด่าน   	กาบเชิง   
แนงมุด   	กาบเชิง   
โคกตะเคียน   	กาบเชิง   
*ตาเมียง   	กาบเชิง   
*จีกแดก   	กาบเชิง   
ตะเคียน   	กาบเชิง   
รัตนบุรี   	รัตนบุรี   
ธาตุ   	รัตนบุรี   
แก   	รัตนบุรี   
ดอนแรด   	รัตนบุรี   
หนองบัวทอง   	รัตนบุรี   
หนองบัวบาน   	รัตนบุรี   
หนองหลวง*   	รัตนบุรี   
หนองเทพ*   	รัตนบุรี   
ไผ่   	รัตนบุรี   
โนน*   	รัตนบุรี   
เบิด   	รัตนบุรี   
ระเวียง*   	รัตนบุรี   
น้ำเขียว   	รัตนบุรี   
กุดขาคีม   	รัตนบุรี   
ยางสว่าง   	รัตนบุรี   
ทับใหญ่   	รัตนบุรี   
คำผง*   	รัตนบุรี   
*สนม   	รัตนบุรี   
*หนองระฆัง   	รัตนบุรี   
*นานวน   	รัตนบุรี   
*โพนโก   	รัตนบุรี   
*แคน   	รัตนบุรี   
สนม   	สนม   
โพนโก   	สนม   
หนองระฆัง   	สนม   
นานวน   	สนม   
แคน   	สนม   
หัวงัว   	สนม   
หนองอียอ   	สนม   
ระแงง   	ศีขรภูมิ   
ตรึม   	ศีขรภูมิ   
จารพัต   	ศีขรภูมิ   
ยาง   	ศีขรภูมิ   
แตล   	ศีขรภูมิ   
หนองบัว   	ศีขรภูมิ   
คาละแมะ   	ศีขรภูมิ   
หนองเหล็ก   	ศีขรภูมิ   
หนองขวาว   	ศีขรภูมิ   
ช่างปี่   	ศีขรภูมิ   
กุดหวาย   	ศีขรภูมิ   
ขวาวใหญ่   	ศีขรภูมิ   
นารุ่ง   	ศีขรภูมิ   
ตรมไพร   	ศีขรภูมิ   
ผักไหม   	ศีขรภูมิ   
สังขะ   	สังขะ   
ขอนแตก   	สังขะ   
*ณรงค์   	สังขะ   
